Week	Date	Status	Author	Title	URL
8	2018-10-16	0	Bird et al	Chapter 4 - Writing structured programs	http://www.nltk.org/book/ch04.html
8	2018-10-16	0	Elkner et al	Chapter 13 - Exceptions	https://runestone.academy/runestone/static/LING402/Exceptions/toctree.html
8	2018-10-16	0	Python Tutorial	Chapter 7 - Errors and Exceptions	https://docs.python.org/3/tutorial/errors.html
